36,black,449.000000,5,https://www.zara.com/ro/ro/trenci-water-repellent-p06518466.html?v1=85915132&v2=1717641
38,kaki,584.000000,8,https://www.aboutyou.ro/p/esprit/palton-de-primavara-toamna-5594592
38,beige,509.000000,4,https://www.aboutyou.ro/p/levi-s/palton-de-primavara-toamna-miko-5624043
